date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:36:02	193941/193941	---M--	200	added ('OK')	image/jpeg	etag:%22v35f%22	https://4.bp.blogspot.com/-b1CC3rC0yyE/Wf7RZdZOiHI/AAAAAAAAA14/xkqhOJLYo10uuMmWnOfNhSeZOPfd02t2QCLcBGAs/s1600/gallery9.jpg	F:/Template/Landing%20Page/Blog/4.bp.blogspot.com/-b1CC3rC0yyE/Wf7RZdZOiHI/AAAAAAAAA14/xkqhOJLYo10uuMmWnOfNhSeZOPfd02t2QCLcBGAs/s1600/gallery9.jpg	(from https://pixel-template.blogspot.com/2017/11/)
19:36:04	190164/190164	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/owl.video.play.png	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/owl.video.play.html	(from https://pixel-template.blogspot.com/search/label/building)
19:36:04	145/145	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2014%20Jul%202018%2014:06:03%20GMT	https://pixel-template.blogspot.com/search/label/[Mega%20Menu]	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/[Mega%20Menu].cb.delayed	(from https://pixel-template.blogspot.com/search/label/building)
19:36:06	190578/190578	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/building?updated-max=2017-11-05T01:59:00-07:00&max-results=20&start=20&by-date=false	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/building202e.html	(from https://pixel-template.blogspot.com/search/label/building)
19:36:08	190089/190089	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/hqdefault.jpg	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/hqdefault.html	(from https://pixel-template.blogspot.com/search/label/building)
19:36:12	190059/190059	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/default.jpg	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/default.html	(from https://pixel-template.blogspot.com/search/label/building)
19:36:23	200830/200830	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/Mega%20Menu?updated-max=2017-11-05T01:08:00-08:00&max-results=20&start=20&by-date=false	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/Mega%20Menuf81a.html	(from https://pixel-template.blogspot.com/search/label/Mega%20Menu)
19:36:26	259027/259027	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search.html	(from https://pixel-template.blogspot.com/search/label/)
19:36:30	199827/199827	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search?updated-max=2017-11-05T01:08:00-08:00&max-results=20&start=20&by-date=false	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/searchf81a.html	(from https://pixel-template.blogspot.com/search/label/)
19:36:30	145/145	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2014%20Jul%202018%2014:06:30%20GMT	https://pixel-template.blogspot.com/^([^:/?	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/^([^_/indexd41d.html	(from https://connect.facebook.net/en_US/sdk.js)
19:36:32	185002/185002	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2014:06:30%20GMT	https://pixel-template.blogspot.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://connect.facebook.net/en_US/sdk.js)
19:36:33	184702/184702	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2014:06:31%20GMT	https://pixel-template.blogspot.com/restserver.php	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/restserver.d2.delayed	(from https://connect.facebook.net/en_US/sdk.js)
19:36:41	19993/19993	---MC-	200	added ('OK')	text/javascript	date:Mon,%2002%20Jul%202018%2010:30:00%20GMT	http://www.google.com/js/bg/U8qjOiTXUYJOJAHNHT2_stZA9gn0LSR8wP4gOA7_kmU.js	F:/Template/Landing%20Page/Blog/www.google.com/js/bg/U8qjOiTXUYJOJAHNHT2_stZA9gn0LSR8wP4gOA7_kmU.js	(from https://pixel-template.blogspot.com/p/documentation.html?showComment=1521211176445)
19:36:50	26283/26283	---MC-	200	added ('OK')	text/javascript	date:Sat,%2014%20Jul%202018%2014:06:42%20GMT	https://pixel-template.blogspot.com/b/csi.js?h=U8qjOiTXUYJOJAHNHT2_stZA9gn0LSR8wP4gOA7_kmU	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/b/csib751.js	(from https://pixel-template.blogspot.com/p/documentation.html?showComment=1521211176445)
19:37:09	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/7543355228483981957/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/7543355228483981957/comments/default	(from https://pixel-template.blogspot.com/2017/11/mountains-are-always-best-they-stand.html)
19:37:11	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/4696779809411391167/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/4696779809411391167/comments/default	(from https://pixel-template.blogspot.com/2017/11/travelling-with-friends-is-real-pleasure.html)
19:37:13	3581/3581	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/6303756465862804051/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/6303756465862804051/comments/default	(from https://pixel-template.blogspot.com/2017/11/cities-arer-dream-towards-latest.html)
19:37:15	207199/207199	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/2017/11/cities-arer-dream-towards-latest.html?showComment=1517639661874	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/2017/11/cities-arer-dream-towards-latest4744.html	(from https://pixel-template.blogspot.com/2017/11/cities-arer-dream-towards-latest.html)
19:37:17	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/9141080872338166328/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/9141080872338166328/comments/default	(from https://pixel-template.blogspot.com/2017/11/flowers-and-beauty-all-lies-together.html)
19:37:18	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/3172987647241659218/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/3172987647241659218/comments/default	(from https://pixel-template.blogspot.com/2017/11/life-is-ment-to-try-something-new.html)
19:37:20	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/4335495480591331286/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/4335495480591331286/comments/default	(from https://pixel-template.blogspot.com/2017/11/happiness-is-everywhere-just-change-look.html)
19:37:22	214465/214465	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search?updated-max=2017-11-05T05:26:00-08:00&max-results=7&reverse-paginate=true	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search25d8.html	(from https://pixel-template.blogspot.com/search?updated-max=2017-11-05T02:14:00-08:00&max-results=7&start=7&by-date=false)
19:37:25	196448/196448	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search?updated-max=2017-11-05T01:05:00-08:00&max-results=7&start=14&by-date=false	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/searcha992.html	(from https://pixel-template.blogspot.com/search?updated-max=2017-11-05T02:14:00-08:00&max-results=7&start=7&by-date=false)
19:37:26	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/4429407217003355483/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/4429407217003355483/comments/default	(from https://pixel-template.blogspot.com/2017/11/job-fills-pockets-adventure-fills-soul.html)
19:37:28	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/9004834443146122619/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/9004834443146122619/comments/default	(from https://pixel-template.blogspot.com/2017/11/frozen-world-makes-it-silent.html)
19:37:30	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/2050513014393977159/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/2050513014393977159/comments/default	(from https://pixel-template.blogspot.com/2017/11/sky-is-best-place-to-dream.html)
19:37:31	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/1762028671499048912/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/1762028671499048912/comments/default	(from https://pixel-template.blogspot.com/2017/11/sea-and-beauty-word.html)
19:37:33	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/7864822066434820753/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/7864822066434820753/comments/default	(from https://pixel-template.blogspot.com/2017/11/bigining-of-tour-is-always-awesome.html)
19:37:35	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/6353761374878318217/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/6353761374878318217/comments/default	(from https://pixel-template.blogspot.com/2017/11/japan-is-awesome-country-to-travel.html)
19:37:36	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/8437977129140064057/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/8437977129140064057/comments/default	(from https://pixel-template.blogspot.com/2017/11/the-miracle-like-never-before.html)
19:37:38	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/5301460391320551660/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/5301460391320551660/comments/default	(from https://pixel-template.blogspot.com/2017/11/it-is-still-standing-firm.html)
19:37:40	1349/1349	---M-Z	200	added ('OK')	application/atom+xml	date:Tue,%2010%20Jul%202018%2015:10:53%20GMT	https://pixel-template.blogspot.com/feeds/7706596183626705387/comments/default	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/feeds/7706596183626705387/comments/default	(from https://pixel-template.blogspot.com/2017/11/mountains-are-way-standing-firm.html)
19:37:45	259923/259923	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search/label/Mega%20Menu?max-results=20	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search/label/Mega%20Menu3573.html	(from https://pixel-template.blogspot.com/search/label/Mega%20Menu?updated-max=2017-11-05T01:08:00-08:00&max-results=20&start=20&by-date=false)
19:37:48	214342/214342	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search?updated-max=2017-11-05T02:14:00-08:00&max-results=7&reverse-paginate=true&start=7&by-date=false	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search4a47.html	(from https://pixel-template.blogspot.com/search?updated-max=2017-11-05T05:26:00-08:00&max-results=7&reverse-paginate=true)
19:37:50	214145/214145	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search?updated-max=2017-11-05T02:14:00-08:00&max-results=7&reverse-paginate=true	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search79d9.html	(from https://pixel-template.blogspot.com/search?updated-max=2017-11-05T01:05:00-08:00&max-results=7&start=14&by-date=false)
19:37:52	196612/196612	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search?updated-max=2017-11-05T01:05:00-08:00&max-results=7&reverse-paginate=true&start=14&by-date=false	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/searche51d.html	(from https://pixel-template.blogspot.com/search?updated-max=2017-11-05T02:14:00-08:00&max-results=7&reverse-paginate=true&start=7&by-date=false)
19:37:56	196839/196839	---MCZ	200	added ('OK')	text/html	date:Sat,%2014%20Jul%202018%2008:02:06%20GMT	https://pixel-template.blogspot.com/search?updated-max=2017-11-05T01:05:00-08:00&max-results=7&reverse-paginate=true&start=7&by-date=false	F:/Template/Landing%20Page/Blog/pixel-template.blogspot.com/search1780.html	(from https://pixel-template.blogspot.com/search?updated-max=2017-11-05T02:14:00-08:00&max-results=7&reverse-paginate=true)
